text,label
"i am a huge fan of simon pegg and have watched plenty of his movies until now and none of them have ceased to make me laugh. neither did how to lose friends and alienate people. this movie is essentially about a man good as pissing people off. however, he has an innate set of ethics that prevents him from doing things that might just make him famous. but in the end he ends up doing them, the culture of life. the movie is well toned with humor, romance, good acting and also a bit of a lap dance. its one of those movies where you could just be happy when it ends.",1
"the film starts to slowly when we got to the cinema we thought it looked quite good but after about 5 mins we were all bored out of our minds and wondering what kind of film we had come to see, i don't like this film and wouldn't recommend it to anyone, the best part of the night was when the alarm and lights came back on because the project broke down because we thought we could all go home. this has to be one of the worst films i have ever seen we were all bored out of or minds and most of the people in the cinema actually ran out of the doors at the end because it was so rubbish. i am surprised that no one walked out earlier than that. if you go and see it make sure you something to keep you busy, better still don't go and see it at all.",0
"yes this movie is predictable and definitely not award-material. but then it doesn't try to be anything it is not. a fun-filled romp with real funny one-liners, a stellar and very funny performance by peter o'toole, a grounding and down to earth performance from joan plowright. the band's performance was on the spot, each one playing their role in a deft, comical manner. the music was good though not great but filled out the movie nicely. from some of the negative comments i deduced that the subtlety of some of the humour went over their heads. a good example is the comment about the ""strange baseball-like game"", well my dear american, that was cricket -from which baseball is derived- and the explaining of it to the ignorant us band was very funny for those that do know cricket. also no, you were not supposed to wince when carl broke a window; it was funny how lord foxley said ""oh yes!"" to get more money for breakage and the manager said at the same time ""oh no"" also referring to the money. jeez, it seems that every joke must be explained to some people... all-in-all i enjoyed it and had some great laughs! well worth seeing.",1
"not to be confused with lewis teague's ""alligator"" (1980) which actually is an excellent film, this ""il fiume del grande caimano"" laboriously ends the exotic trilogy sergio martino made around the end of the seventies (including the rather watchable ""l'isola degli uomini pesce"" and the not so good ""la montagna del dio cannibale""). tracing outrageously the plot of ""jaws"", the script fails at creating any suspense what so ever. the creature is ludicrous and its victims are simply despicable. stelvio cipriani's lame tune poorly illustrates the adventures of these silly tourists presented from the very beginning as the obvious items of the reptile's meal. no thrill out of this, rather laughters actually! and we could find this pitiful flick quite funny if the dialogs and the appearance of the natives were not so obviously inspired by pure racism. very soon the giggling stops in favor of a sour feeling witnessing such a patronizing attitude. we could excuse badly made films and poor fxs, but not that kind of mentality. never!",0
"simon pegg stars as sidney young, a stereotypically clumsy idiot brit working as a celebrity journalist in this us comedy. after getting a very lucky break he starts work at the highly respected sharps magazine run by a reliably on form jeff bridges in new york. it's more the devil wears prada than shaun of the dead. the unlikely love interest is provided by kirsten dunst who works well with pegg for the laughs but they don't exactly set the screen ablaze with their passion. sidney goes through some emotional challenges while trying to decide if he should forget about his journalistic principles in order to get material in the magazine. of course he's eventually seduced by the glitz and glamour of the world of celebrities especially the young starlet sophie maes (transformers' megan fox). fans of shaun of the dead, hot fuzz and spaced will wonder if pegg himself ever experienced similar feelings in real life with this film and to an extent run fat boy run as one of the uk's best comic talents being ruined by the us. all in all this is a forgettable comedy. please come back to us simon, we can forgive and forget.",0
"overall performance :- at last the long waiting aag hits the screens. unfortunately, it couldn't set progressive fire in the audience. the first best thing to talk about the movie is the idea of remaking the mighty sholay. and varma made a nice choice of changing the total backdrop of the movie. if he repeated the same ramghad backdrop, people will again say there is nothing new in this. different background is appreciative but the way he presented it is not worthy. right from the start of his career with siva in telugu, he had been using the same lighting and kind of background. i seriously dunno this guy varma considers about lighting or not or may be he has no other lighting technique other than like gordon willis godfather. it's all dutch dutch dutch dutch. why would some body use so many dutch angles and extreme closeup shots!!!!!!! the shot division is lame. characters couldn't carry an emotion, performances are not to their mark, storytelling is worse, background is really really terrible. babban:- amitabhz been over prioritized to his job. varma produced great villains like bikumatre, bhavtakur das, mallik bhai but this time he failed in carving the all time best characters of hindi cinema. there's no comparison of gabbar with babban. babban is a more psycho rather than a villain, still he has a soft corner for his brother ( it's a gift in this movie). amitabhz performance is not to his mark. his appearance itself is pathetic. the scar on his nose, symbolizes forgotten villains of black and white cinema. what ever they worked on babban is not successful. babban is no comparison with gabbar. narsimha:- the first best thing about this character is not to put audience in suspense about his hands. if varma did that , it would be like teaching abcd to a bachelor degree holder. itz good he opened the secret early. but the flashback is pathetic. varma couldn't use a great actor like mohanlal to his mark. durga:- the only character with betterment. this character has been improved with satisfactory changes and was used according to the story. heroo, raj, ghunguroo:- no body bothers or at least considers these character. the utter failure of movie starts when director could not work on the close friendship between our heroz. these characters carry nothing to this movie. ramgopalvarma:- his quality is degrading, diminishing. aag totally can be treated as a c grade movie. sholay is a fire of revenge, problem of a town, meaning for true friendship and highly appreciated nuisance and fun by dharmendra. aag never carried an emotion with its characters. storytelling is too weak that it could not make audience feel sympathy for the characters. don't compare aag with sholay, still u will not like it. if you dare watch this movie. you will be burnt alive in ramgopal varma ki aag",0
"this one hearkens back to the days of the matinée, when kids with nowhere else to hang out took their dates to the balcony after dumping their younger siblings below. it didn't matter what was on the screen - the little kids would sit through it and the big kids would ignore it. the adults, of course, would never see it. but they put it on video, anyway, along with most of the other creaky, low-budget ""b"" horror flicks of the golden age...of television. this film's inherent and unintentional humor is derived from stale ideology (the ""bad girls"" harvested to replace poor jan's crushed body - they had it comin'), overused plot (a mad scientist, trying to play god), violent yet conscientious monster (whose presence in the heretofore-normal-seeming scientist's rural lab is never fully explained), and acting that polarizes at wooden or over-the-top. this is a great party film, assuming your guests enjoy adding dialog and commentary to otherwise abominable cinematic exploits. in fact, should you or your guests prefer more passive entertainment, this film is also available on video in its ""mystery science theater 3000"" treatment, in which the host and puppets of the cult tv series make the necessary additions for you.",0
"although i was born in the year that this movie came out and had never heard of it until my junior year of high school (1996) when i saw it i became totally engrossed laughing and crying and feeling along with the characters because me and my friends were them. their hair, clothes and speech were outdated but the emotions and the desperation of each situation were so familiar! i remember thinking how real it was and how i wished that they would make movies like that still. in fact i saw this movie the night after i had been at a crazy party (not so unlike the one in jay's house) which had been crashed by what we considered the loser derelicts who hung out on the fringes of our crowd. a world class bs'er and ""responsible"" mother figure type i identified immediately with jeanie (i was also the one with a car) although i had a little bit of madge's insecurities floating around in there too. my best friend was a deidre and her good friend from childhood was our annie. watching the scene when jeanie is in school or the one where her and her boyfriend break up and then she is telling madge how much she loved him felt like conversations and situations i had personally had. now at the age of 27 i recently saw the movie again and felt a surge of emotions because it was like watching back a piece of my own youth (though none of my friends died). i think this is a must see for all girls 13 and up.",1
"the movie is a real show of how unemotional and selfish the upper society has become. it has plenty of characters and each and every character is representing a different category of person. no character is 100% good and moral unlike the heroes of all the typical indian movies and no character is 100% bad rather all are just different. the movie is a very perfect mixture of emotions, drama and entertainment. for the very first time i liked a movie that has raised some social questions. i would recommend all to see the movie. madhavi sharma is a journalist who covers those hip-shaking parties of bollywood for the page 3 of the newspaper but this is the story of how she becomes a crime reporter for the newspaper. but this is not all, then it shows how she couldn't survive there and when she helped rescue some innocent children, how brutally her voice is suppressed. even she is fired from the job. then she couldn't find a job of crime reporter and has to do page 3 again. not only her but a very very large number of characters are interwoven in the movie and all gives different feeling while watching the movie. i would really congratulate the director for making such a great movie. please do not afford to miss it.",1
"i can watch a good gory film now and then. i've seen some pretty sick stuff. however, this is one of the few films that i found to be grotesque in a way that was just plain repulsive and revolting. i like gore films when they are fun. i like wen they are a lot of creativity behind them. the gore in this film is not creative. it is sick. it is repugnant. it is completely unpleasant. because of this, this film is certainly not entertaining. the film is a horror film, but it lacks scares. so pretty much the only reason why one would watch this film is for the gore, but that is the most unappealing and ugly aspect of the whole film, and that's saying a lot. the acting is terrible, the plot makes no sense, and the music is really annoying and way too electronic sounding. it all took me right out of the film. pretty much the whole film is one big long depressing ordeal. there's this guy that has a freak accident in a shuttle and awakens in a hospital to find that his skin is dissolving and melting off. i guess that after that he goes out and eats human flesh in order to slow down the melting process. there's some weird subplot involving an old couple getting chased by a dog, some dismembered head floating down a stream, and an ending involving a man being electrocuted. there were times where i tried really hard to enjoy it, but the only scene in the whole film that i thought was even entertaining was the scene early on in which a nurse runs down a hospital corridor in slow motion. if you like ugly, nasty, ad unappealing horror films, this one is for you.",0
"there was a great film to be made about steve biko. sadly this wasn't it. denzel washington - never the most flexible of actors - is totally unable to convey the great charisma that biko had. attenborough's big crowd scenes are laughable. the soweto massacre wasn't like this, three neat lines of children ( some doing cartwheels!) marching happily into the guns of the soldiers. with biko dead the film rapidly descends into farce. if the struggle against apartheid was anything it was a black people's struggle yet somehow we are all supposed to be gripped by the escape of a white man and his family. i'm sure donald woods was a decent man and he would be the first to say that biko was important while he wasn't. penelope wilton's accent is pure hampshire and she seems completely unaware that she is in south africa at all. at all. the wood's family dog gets more lines than the black maid. as the family make their escape one the women i saw the film with - incidentally one of only about a dozen black people in a large, full cinema - whispered ""this is like the sound of music."" she had a point. overall this is a film by a well-intentioned if somewhat inept white liberal about a radical black people's struggle. and really south africa needs well-intentioned white liberals like it needs a hole in the head.",0
"cary grant and myrna loy are perfectly cast as a middle class couple who want to build the house of their dreams. it all starts out with reasonable plans and expectations, both of which are blown to bits by countless complications and an explosion of the original budget. there are many great laughs (even if the story is somewhat thin) sure to entertain fans of the stars or the late 1940s hollywood comedy style. a definite highlight comes when a contractor goes through a run down of all expenses, which must have sounded quite excessive to a 1948 audience. as he makes his exit, he assures the client (grant) that perhaps he could achieve a reduction of $100.00 from the total...or at least $50.00...but certainly $25.00. hilarious!",1
"skip mission: galactica and watch the original living legend episodes instead. the network took parts 1 & 2 of living legend and jammed them into one plot with the awful fire in space episode. although galactica suffered from network-controlled writing and a lack of time to prepare for a proper production, living legend is the best of the 1978 tv series. fire in space, on its own, is one of the worst episodes. as a historical note, watch galactica, the original star trek, and then the revival trek series, and you'll see the difference in quality between network-produced sci-fi and syndicated sci-fi.",0
"this is the definite lars von trier movie, my favorite, i rank it higher than ""breaking the waves"" or the latest ""dancer in the dark""... i simply love the beauty of the picture...the framing is so original; acting is wonderful, a must see.",1
"i once used wesley snipes' name as a clue to go ahead and watch a new, untried film in which he appears. so now, for the first time, my snipes-method of film recommendation has failed. utterly. i should first have come here to see these reviews. snipes ought to be ashamed to allow his otherwise earnest efforts to be so wasted in ""the contractor"". one of my worst flick fears has come to bitter fruition. i feared that the shaky, blurry, pseudo-documentary, ""unconsidered"" directing and editing style (first brought to my attention by the paul greengrass-directed ""bloody sunday"") might propagate to other films. greengass' sickening style was then brought to nauseatingly new heights in the last two of the bourne trilogy films. my fear had come to pass. in my opinion, these films are made really bad by these motion-sickness-inducing methods, which mistake blurry swipes for ""action-enhancement"". but the ""bourne franchise,"" as greengrass so loving calls his cash cow, apparently convinced others in hollywood to go unprofessional in the quest for fast, big bucks. read my lips, you hollywood types. action needs to be clearly photographed and presented, not merely hinted at by poor, lazy cinematographic techniques. and ""the contractor"" goes so far as to emulate ""the bourne ultimatum"" in inanely-repeated sound bites, in hopes their juvenile (apparently-evaluated) audiences can't sense them. for example, if i hear a cop radio crackling ""yankee-romeo"" one more time, i'll just scream. the chances are good i won't hear it again: i certainly won't ever view ""the contractor"" again. i recommend to those of you who have yet to see ""the contractor"": just be content with the tranquility this lack affords to your life. 2 out of 10; i am tempted to lower that to a 1.",0
"""the godfather"" of television, but aside from it's acclaim and mobster characters, the two are nothing alike. tony soprano is forced to go to a psychiatrist after a series of panic attacks. his psychiatrist learns that tony is actually part of two families -- in one family he is a loving father yet not-so-perfect-husband, and in the other family he is a ruthless wiseguy. after analysis, dr. melfi concludes that tony's problems actually derive from his mother livia, who's suspected to have borderline-personality disorder. gandolfini is rightfully praised as the main character; yet bracco and marchand aren't nearly as recognized for their equally and talented performances as the psychiatrist and mother, respectively. falco, imperioli and dematteo are acclaimed for their brilliant supporting roles. van zandt (from the e-street band) plays his first and only role as tony's best friend, and is quite convincing and latching. chianese, the only recurring actor to have actually appeared in a godfather film, plays tony's uncle and on-and-off nemesis. many fans also enjoyed characters played by pastore, ventimiglia, curatola, proval, pantoliano, lip, sciorra and buscemi. tony's children are ""okay"" but not notable (with the exception of iler's stunning performance in the third-to-last episode, ""the second coming""); sirico and schirripa are unconvincing and over-the-top, but the show is too strong for them to hold it back. even as the show continues for over six season, it ceases to have a dull or predictable moment. **** (out of four)",1
"this is an interesting series that takes real life people (jesse james, john wesley hardin, etc)...and dramatizes part of their real story with a continuing series character taking part in that story. railroad detective ""matt clark"" -- takes a role in tracking down famous outlaws from the old west in stories that are at least partly based on the true accounts. in that sense, it's almost an anthology series, and as someone else pointed out, this odd structure poses some timeline conflicts with the real events, but it's a fun series with plenty of action to satisfy a western-hungry 1950's audience -- and it still holds up pretty well 55 years later. clark cuts a powerful figure in his western gear as he goes up against some of history's baddest baddies. and his girl-sidekick frankie is quite a dish. if you're a western fan, be sure to check it out if you have a chance.",1
very interesting and moving documentary about the world trade center tragedy on 11th september 2001.the main theme of it is the heroism of american fire-fighters who tried to rescue as many people as they could.the film is deeply emotional and rather disturbing-many people seen on screen have lost their lives!recommended.,1
"this is an very good movie. this is one that i would rent over and over again. it is not like your normal superhero movie. this movie blends comedy, action and great special effects. it even has a person in it that does a lot of voices on the simpsons. william h. macy is the bomb.",1
"the movie is great and i like the story. i prefer this movie than other movie such the cell ( sick movie ) and highlander ( silly movie ). i just tell the truth, i like a reality hehe and also a true story :)",1
"i have, ""things to come,"" on d.v.d. and it's very clear compared to my vhs version. the audio is fair, but can be hard to understand at times. i liked the movie so much that i searched for a copy of the book and found it.it gave details of why some things happened. the best things about the movie are the small things that i didn't notice at first. such as, john cabal playing with a toy airplane at a christmass party, like it was a dive bomber, out dateing sea power by naming a battleship,""dinosuar."" ships sunk by air-power, an undeclared enemy sneak attack by airplanes. swept flying wing planes. strong rolls for the women through the entire movie. there are more, see the movie to enjoy them.",1
"i've always enjoyed films that depict life as it is. life sometimes has boring patches, no real plot, and not necessarily a happy ending. ""a river runs through it"" is the perfect name for this film (and norman maclean's novel). life ebbs and flows like a river, and it has it's rough spots, but it is a wonderful trip. robert redford brings a lot to the film. his narration has a friendly feel that fits the picture perfectly. as a director, he is restrained and calm, and captures some incredibly beautiful scenes. as for the acting, craig sheffer and brad pitt work surprising well as brothers. i don't know quite how to describe tom skerritt and brenda blethyn's performances, except that they truly feel real. ""a river runs through it"" is a wonderful film. 8.6 out of 10",1
"once again i have seen a movie made by people that know nothing. i just recently reviewed baby face nelson. now i've seen dillinger and i've had it. this movie is garbage. i don't know how anyone in their right mind could compare this to a classic like bonnie and clyde. this movie is far from a classic. someone called it brilliant. that's an insane thing to say. this movie can't get any facts straight and it has the worst casting i've ever seen. i don't know whose dumb idea it was to cast warren oates as john dillinger. first of all he looks nothing like him. second of all, by the time john dillinger was killed he was 31. when oates made this he was 45! you could even tell that he's older than the real dillinger just by looking at him. not only was he too old, but so was ben johnson as melvin purvis. they show baby face nelson die, then homer van meter, and finally john dillinger. john dillinger was killed before both of them. the last one to die out of the three was baby face nelson. not only do the writers not know when they died, but they also don't know how they died. baby face nelson was not killed after he escaped from little bohemia in a robe. homer van meter was not killed by farmers with shot guns. homer van meter was cornered by the police in st. paul and gunned down with machine guns. another member of dillinger's gang, harry pierpont is shown being shot by police in this movie. pierpont wasn't shot. harry pierpont was captured and sentenced to die in the electric chair. i go into what happened to baby face nelson on my baby face nelson review so i'm not going to go into it again here. let me also add that richard dreyfuss' portrayal of baby face nelson is pathetic. there's a scene where he attacks dillinger and then gets a bad beating. while dillinger was beating him he was crying like a baby and screaming, ""leave me alone!"" baby face nelson and john dillinger never fought. maybe dillinger didn't agree with nelson's bank robbing methods, but they never fought. nelson also never cried like a little girl while getting beaten. they keep calling him lester ""baby face"" nelson. he was never in his life known by that name. nelson's real name was lester gillis and he changed his name to george nelson. the black guy that escaped from jail with dillinger was herbert youngblood, but in this movie he is known as reed youngblood. john milius doesn't know anything. where the hell did john milius get his information? i could probably make a better movie than him. finally the way they showed john dillinger die is outrageous and inexcusable. the movie shows dillinger walk out of the biograph with the lady in red and his girlfriend billie frechette. by the way, billie frechette wasn't even there that night. but a girl named polly hamilton was. melvin purvis yells, 'johnny!' dillinger pulls out his gun and is blown to hell. it is a proved fact that dillinger did not have a gun that night. the fbi gave him no chance to surrender and as soon as he was in sight they blew him away. they didn't even have to shoot him. they were so close that powder burns were found on his face. it was murder. they also say that the man killed that night was not john dillinger. after killing tons of civilians in the little bohemia incident can you imagine the fbi reporting that they had just killed another innocent unarmed man? the gun they had on display that was supposedly on dillinger was also proved not to have been manufactured until after dillinger's death. i could go on and on how the man they killed wasn't john dillinger, but i'll stop here. if you would like to know more check it out here see the dillinger version with lawrence tierney if you want, but don't waste your time with this inaccurate piece of garbage movie.",0
"this movie should be nominated for a new genre: complete mess! except for a few chuckles and one or two scenes of gore, this movie is a complete waste of time. calling it ""campy"" doesn't even cut it. ""campy"" implies fun which this movie was not. you spend the first half of the movie thinking ""its got to get better, right?"". in fairness, it does, at the very end when its finally explained who the ""brother/sister"" team are and what they want but by then, you hardly care anymore because you've spend the entire second half of the movie wondering exactly what did mr. onorati & ms. pacula do to tick someone off this badly to be stuck in such a horrible movie.",0
"not the most successful television project john cleese ever did, ""strange case"" has the feel of a first draft that was rushed into production before any revisions could be made. there are some silly ideas throughout and even a few clever ones, but the story as a whole unfortunately doesn't add up to much. arthur lowe is a hoot, though, as dr. watson, bionic bits and all. ""good lord.""",1
"a hint i think may be gathered by the various comments on this thread. i was quite amazed at the number of people who liked this film who want to make it ""mandatory"" or ""compulsory"". i think this gives us a little bit of insight into the reason this film and the issue underlying it is so polarizing. the global warming issue appeals a lot to people who want to force others to ""do right"". it appeals particularly to more ""liberal"" leaning people because it doesn't have to do with bedroom morality which is what usually gets conservatives who want to force you to ""be good"" going. and that's the problem with the film. al gore is a politician. and a very successful one at that. he just can't help himself from appealing to those people who want to force others to do as they would. the political appeal is just too great. and there we are left with a scientific issue that may be of huge importance, reduced to a political issue appealing to those in the body politic with a predilection to force other to ""do right"". another interesting question is how did the environmental movement get hijacked by such people?",0
"""a girl's folly"" is a sort of half-comedy, half-mockumentary look at the motion picture business of the mid-1910's. we get a glimpse of life at an early movie studio, where we experience assembly of a set, running through a scene, handling of adoring movie fanatics, even lunch at the commissary. we are also privy to little known cinematic facts - for example, did you know that ""frequently, 'movie' actors do not know the plot of the picture in which they are working""? the plot of this film in essence is movie star kenneth driscoll's discovery and romancing of a budding young starlet whom he discovers while shooting on location in the country. i believe the 30-minute version i watched was abridged, included on the same tape with cecil b. de mille's ""the cheat."" it is a very credible film - an easy watch with a large cast of extras. as a bonus it includes some of best-illustrated captions i have ever seen accompanying a silent movie.",1
"seldom seen since theatrical release in 1970, myra breckinridge has become a byword for cinematic debacles of legendary proportions. now at last on dvd in an unexpectedly handsome package, it is as unlikely to win wide audiences today as it was when first released. gore vidal's 1968 bestseller was a darkly satirical statement. most filmmakers felt that the novel's story, structure, and overall tone would not translate to film, and industry insiders were surprised when 20th century fox not only acquired the rights but also hired vidal to adapt his novel to the screen. but studio executives soon had cold feet: vidal's adaptations were repeatedly rejected and novice writer-director michael sarne was brought in to bring the film to the screen. studio executives hoped that sarne would tap into the youth market they saw as a target for the film, but sarne proved even more out of synch with the material than the executives themselves. rewrite upon rewrite followed. the cast, sensing disaster, became increasingly combative. in her dvd commentary, star raquel welch says that she seldom had any idea of what myra's motives were from scene to scene or even within any single scene itself, and that each person involved seemed to be making an entirely different film. in the accompanying ""back story"" documentary, rex reed says that myra breckinridge was a film made by a bunch of people who hid in their dressing rooms while waiting for their lawyers to return their calls. the accuracy of these comments are demonstrated by the film itself. the basics of vidal's story are there, but not only has the story been shorn of all broader implications, it seems to have no point in and of itself. everything runs off in multiple directions, nothing connects, and numerous scenes undercut whatever logic previous scenes might have had. and while director sarne repeatedly states in his commentary that he wanted to make the film as pure farce, the only laughs generated are accidental. chief among these accidents is mae west. it is true that west is unexpectedly well preserved in appearance and that she had lost none of her way with a one-liner--but there is no getting around the fact that she is in her seventies, and her conviction that she is the still the sexiest trick in shoe leather is extremely unsettling, to say the least. but worse, really, is the fact that west is outside her era. her efforts to translate herself into a hip and happening persona results in one of the most embarrassing self-caricatures ever seen on film. the remaining cast is largely wasted. raquel welch, a significantly underestimated actress, plays the title role of myra very much like a barbie doll on steroids; non-actor rex reed is unexpectedly effective in the role of myron, but the entire role is essentially without point. only john huston and cameo players john carradine, jim backus, william hopper, and andy devine emerge relatively unscathed. yes, it really is the debacle everyone involved in the film feared it would be: fast when it should be slow, slow when it should be fast, relentlessly unfunny from start to finish. it is true that director sarne does have the occasional inspired idea--as in his use of film clips of everyone from shirley temple to judy garland to create counterpoint to the action--but by and large, whenever sarne was presented with a choice of how to do something he seems to have made the wrong one. the how and why of that is made clear in sarne's audio commentary. sarne did not like the novel or, for that matter, the subject matter in general. he did not want to write the screenplay, but he needed the money; he emphatically did not want to direct the film, but he need the money. he makes it very clear that he disliked author gore vidal and rex reed (at one point he flatly states that reed ""is not a nice person""), and to this day he considers that vidal and reed worked in tandem to sabotage the film because he refused to play into their 'homosexual agenda'--which, when you come right down to it, seems to have been their desire that sarne actually film vidal's novel rather than his own weirdly imagined take-off on it. although he spends a fair amount of commentary time stating that the film is widely liked by the gay community, sarne never quite seems to understand that the appeal of the film for a gay audience arises from his ridiculously inaccurate depiction of homosexual people. when taken in tandem with the film itself, sarne emerges as more than a little homophobic--and quite frankly the single worst choice of writers and directors that could have been made for this project. in addition to the sarne and welch commentaries and the making-of documentary, the dvd release includes several trailers and two versions of the film: a ""theatrical release"" version and a ""restored"" version. the only difference between the two is that the final scene in the ""restored"" version has been printed to black and white. the edits made before the film went into general release have not been restored, but the documentary details what they were. the widescreen transfers of both are remarkably good and the sound is quite fine. but to end where i began, this is indeed a film that will most interest film historians, movie buffs, and cult movie fans. i give it three out of five stars for their sake alone, but everyone else should pass it by. gary f. taylor, aka gft, amazon reviewer",0
"i give this movie a 3 as it is worse than the cult movies that deserve a proper 2. it does not make sense to you? well, it doesn't have to. this is another vampire movie with a stupid plot, no, let me rephrase, incredibly idiotic plot, where space cowboys (complete with cowboy hats) battle a space race of moron vampires. does it get any uglier than this? the only good thing in this movie was natassia malthe, with her stunning norwegian beauty. god, i wish michael ironside and the deluise brothers would stop accepting dumb roles in dumb movies! i mean, at least seaquest was nice! i know mr. ironside from a lot of movies, he has acted in 164 movies at this date!! it's true that he was rarely in a major role, but still!",0
"what is contained on this disk is a first rate show by a first rate band. this disc is not for the faint of heart...the music is incredibly intense, and very cool. what you will learn when you watch this movie is just why the who was so huge for so long. it is true that their records were great, but their shows were the top of the heap. in 1969 when this concert was shot, the screaming teenie boppers that threw jelly beans at the beatles were gone and bands (and audiences) had settled down to long and often amazing displays of musical virtuosity--something that few audiences have the intellectual curiosity to pursue in the age of canned music by britney and christina. what you especially learn here are the amazing things that can happen when gifted musicians are encouraged to improvise. try the concert out, it really is amazing.",1
"the golden era of disney cartoons was dying by the time the end of the 90s. this show quack pack shouldn't even be considered a ducktales spin off because the show barely had anything to do with ducktales. it's about a teen-aged huey, dewey and louie as they make trouble for their uncle donald and talk in hip-hop lingo and they are fully dressed unlike in ducktales. i prefer the little adventurous nephews from ducktales. there are humans in duckburg and the ducks are the only animals living in duckburg. there's no references of scrooge mcduck. the stories are repetitive, the plot is boring but the animation is good. if you want lots of slapstick humor, i recommend this to you. if you want a better disney show watch ""darkwing duck"" or ""ducktales"".",0
"this supernatural peter weir thriller is truly one of the most haunting and fascinating movies ever seen. richard chamberlain does his best performance here as the australian lawyer who defends a group of young aborigins accused of murder. as he gets closer on the case, he discovers more about the main defendant, chris, and not least about himself. chris tells him that he is a mulkurul, which appear to be a race of supernatural beings that lived in australia thousands of years ago. at the same time, extraordinary high rainfall seems to confirm the aboriginal prophecy of the coming of the last wave, the one that will drown the world. the dream sequences and the supernatural effects enhance this movie and make it a spectacular experience. olivia hamnett and david gulpilil are solid in the supporting roles, as well as the chap with the difficult name who plays charlie, the old aborigin who can turn into an owl. the climax and the ending don't disappoint, in contrast to many other supernatural thrillers who fall flat after a promising hour or so. however, this can not be called a pure thriller. it is a drama as well and talks about spirituality and spiritual identity in the modern world. a masterful work by peter weir, the master of visually stunning dramas.",1
"why a good actress like elizabeth berkley stars in this commonplace movie???!!! the cast gives some good performance (elizabeth berkley as a barbie girl, ele keats as a girl without mother and justin whalin, a guy eternally lessened by his bother), but the direction is extremely boring and the story is not so interesting and original. i can not believe that a movie like this was produced for the big screen! julie corman (the producer): are you crazy???!!!",1
"there is not much more i can say about this movie than all of the commentaries on page one, except - as jesse says - ""it's the berries"". all of page one's commentators wrote eloquently - as almost so as the dialog is in this movie. this just may be one of those illusive things we hear so much about, but usually are made so by the actors who deliver the lines: a beautiful script. maybe robert redford did hold strict sway onto the actors/actresses during the filming of this movie, so that the beauty of the story would not get lost. i, too, attended church when i was very young and into my late teens. the church's pastor spoke very eloquently and quietly as the rev. maclean did in his church. that, in itself, is a totally different picture that is portrayed of southern baptist churches - no holy-rollering in my church. it was a big church, with many different programs to keep its congregation busy - the most inspiring perhaps was the music-department with its huge choir and almost classical anthems. too, the sunday evening-congregation was almost entirely younger people. are you even aware it was once safe to go to church on sunday night? how i wish it still was ! watching ""a river runs through it"" is very much like going to hear a beautiful sermon in a church whose members are fully involved in life. as has already been so beautifully written, the sermon for this movie is the open-space beauties of montana - yet, aren't there also missile-silos there, too? fly-fishing or any other activity which draws family-members closer together for a happy life - and deep understanding of one another - becomes a blessing. although you see some of the shadier aspects of life then, too, the simplicity of the story paints a lasting impression on your heart, if you let it. speakeasies and prostitutes are counter-balanced by the simple gatherings of old-fashioned, community picnics as this movie contains - in heavy contrasts to modern families taking their kids to disney land for screeching joyrides and calling it ""a day together"". there is noting wrong with that, but as ""river"" demonstrates, some of its taciturn beauty could do nothing but make life richer. this is the third film i've seen in which tom skeritt (?) plays a father, all different styles and brilliantly acted. brad pitt, mostly an undiscovered talent except for ""thelma and louise"" and ""meet joe black"", and all of the cast-members deserved many awards. little stories superbly told will get 10-of-10 from me over any movie with violence, foul language, ugliness and ""action"". i am thinking particularly of ""crash"" and most of ""arnold's"" movies. what a savior for peace this movie is.",1
"kurosawa weaves a tale that has a cast of characters as diverse as any shakespearean drama, and the acting is true to the story, with each star playing their role as a part of the larger tale. it is touching, funny and intriguing in all parts. the character development is near perfect, the cinematography is vivid and engaging, and the story draws you in. i would like to say that the ""samurai freaks"" and those obsessed with late 18th and 19th century dynastic tales of japan may snub this film as not kurosawa's best work. perhaps not his best, but even at his worst, kurosawa is better than many of the best. this story is so based in elevating the mundane lives of ordinary people in a time of great change, that it is timeless, despite being set in the not-so-distant past. i would heartily recommend this to any movie buff, and especially to those who are likely to continue on to read the novel on which the film is based.",1
"this is a depressingly shallow, naive and mostly unfunny look at a wildly improbable relationship between brooks' psychotic film editor and harold, his vapid girlfriend. the two have zero chemistry together - primarily because harold is incapable of doing anything besides looking pretty at this stage of her career; but also because brooks' character is neither interesting nor likeable. there are 15 static, excruciating minutes at the beginning where brooks, having just broke up with harold, stumbles about his apartment in a depressed, drugged out state - unbearable. sappily and unimaginatively bookended by joe cocker's ""you are so beautiful"", there simply is not enough material here for a feature film. there is hardly anything going on on the periphery of their relationship to give the appearance that these people exist in a real world. i'm sure brooks' intention was to shine a white hot spotlight on the affair and, in a way, deconstruct it; but if you're going to do that the writing and acting needs to be far far better than what it is here.",0
"throughly enjoy all the musical numbers each time i see this movie. never seem to tire of it. fred and ginger are always a pleasure to watch. seeing ""lucy"" and betty grable before they hit the big time, is fun to watch.",1
