text,label
"Pendragon Pictures' new film ""H G Wells' War of the Worlds"", the first faithful adaptation of the original novel, has been in development for about 5 years. A theatrical release was intended for earlier this year (March, 2005) but this never happened. The DVD was rushed out to coincide with the release of Spielberg's version, which hits theatres June 29.<br /><br />I liked this film, with certain reservations.<br /><br />How faithful is the adaptation? It's not quite 100% faithful to Wells' book, but 90 - 95% faithful is good enough for me. At least several scenes were totally new, such as Ogilvy the astronomer's confrontation with a farmer, and the unnamed writer/narrator awkwardly having tea with his cousin. But on the whole, this film follows the book very closely -- certainly much more than the classic 1953 version by George Pal.<br /><br />Its greatest fault is that it was obviously made on a very cheap budget. The majority of it seems to have been shot blue-screen and composited with digitally rendered backgrounds. This is particularly annoying during most of the interior shots, and scenes of crowded city streets. The overviews of 1898 London look like something from a video game. Numerous scenes in horse-carriages were faked -- I guess they couldn't afford to rent a horse. The only scenes shot for ""real"" seem to be those in open fields or forests.<br /><br />But within those budget restrictions, they managed to do quite a lot. Artistically, the film looks right. The Martians and their tripods are quite well done, and very true to Wells' descriptions. I was particularly impressed with the heat ray. Although the Thunder Child sequence, which should have been one of the film's highlights, is very disappointing. It's a great shame that they couldn't afford more actual sets, or better quality animation.<br /><br />The acting and direction won't win any Oscars. For the most part, they are competent, not bad, but not outstanding. The music is quite good also, though not on a par with any of the major Hollywood composers.<br /><br />I'm actually glad this didn't get a theatrical release, because the budget limitation would have made it look much worse on a big screen. As it stands, I would rate this similarly to a BBC-TV adaptation of classic literature.<br /><br />A few nitpicks: Most of the scenes are presented with various colored filters (mostly red). This may have been an artistic choice, but it is used very inconsistently, and seems more like a sloppy job of mastering the DVD. And the writer/narrator's obviously fake moustache mutates from scene to scene.<br /><br />Bottom line -- Is it worth seeing? If you can look past the technical and budgetary limitations, and get into the story, I think you will enjoy this, especially if you've actually read the original H G Wells novel. If, however, you are easily put off by cheap production values, you'd best pass on this (unless you're a MST3K fan). Be warned, however that the film runs a full 3 hours, so I don't recommend watching it all in one sitting.<br /><br />BTW: An entirely different version of War of the Worlds (aka ""INVASION"") came out on DVD the same month that Spielberg's hit the theatres: http://imdb.com/title/tt0449040/. This was also made on a budget, but is updated to the present day like the Spielberg film - but it's much better! And to top it off, Jeff Wayne is making an animated film of his best-selling album from 1978, but that won't be out until 2007.",1
"The people who are bad-mouthing this film are those who don't understand film to begin with. These are the people who love movie blockbusters and adverse to any movie that doesn't star Leonardo DiCaprio. Wilder Napalm is a neat little film that may seem quirky and maybe even stupid at first, but what it lacks in plot, it more than makes up for in substance.<br /><br />One thing in particular about the movie that impressed me was it's use of music, which plays a large part. Those students of film music will notice how important music is in the movie, both in Vida and Wilder's life, and in the background. Wilder's theme, Vida's theme, and Wallace's theme are all heard in the opening sequence, and it is funny how some of the lyrics play out. For instance, in the scene where the men are singing ""Duke of Earl"", Vida is with Wilder when the men sing something like ""She is my girl"", and then she goes over to Wallace to give him something when the men sing the lyric ""She will be my girl"" cleverly showing the tension between the two brothers There are all sorts of little intricacies like this inside the movie, and while it may look like a flop on the outside, the real student of film will notice how good this movie really is.",1
"Viewing DE VIERDE MAN (aka THE FOURTH MAN) is a slightly unsettling and rather fascinating experience. It's a very tight and intense psychological mystery/thriller from Netherlands's Paul Verhoeven. He directed this film just before he got big with his ""free-ticket to Hollywood""-movie FLESH + BLOOD. In a lot of user-comments on this site I noticed the mentioning of Alfred Hitchcock. Indeed, this movie might very well be Hitchcockian, but I also noticed touches of early Cronenberg (the visceral), flavors of David Lynch (surreal story-linked visuals) and even Roman Polanski (plot-wise set-up). Funny thing is that the movies by those directors I was thinking of while watching DE VIERDE MAN weren't made until after 1983, the year of release of THE FOURTH MAN. So go figure.<br /><br />Very much credit indeed must be given to the story of the original novel by Gerard Reve this movie is based on. Gerard Reve is also the fictional name of the main character (a tormented writer, played by Jeroen Krabbé, balancing on the dangerous line of a severe psychosis). Now, has anybody stopped and thought about the fact that the word ""rêve"" is French for ""dream""? And the film does feature a lot of dream-like/nightmarish sequences, often to that extend that you don't always know for sure if Gerard is awake or dreaming himself. Could this be coincidence...? Maybe it's just me, but I don't think so. Renée Soutendijk is pretty amazing as the leading lady (in a rather demanding role). She sometimes seems to be guilty of over-acting (in a subtle way). But that aspect was clearly intentional to portray the character she plays, since as this movie progresses, you become unsure about what to actually think of this lady and her intentions. Proves again what an excellent actress she is. I might add that the movie contains also several scenes portraying full frontal male & female nudity, as well as some rather explicit sex-scenes (and you will even notice that some scenes and aspects clearly were the blueprints of scenes later to be shot for Verhoeven's BASIC INSTINCT).<br /><br />Another aspect this movie has is a lot of symbolism and biblical references/images, which supposedly made the film thoroughly hated by some conservative/catholic movements at the time of its European release. Either way, it makes the movie worthy of a second viewing. Now, someone recently told me he had grave misgivings about DE VIERDE MAN. One of them being that the film supposedly manoeuvers itself into a position where it needs the divine intervention of the Virgin Mary to resolve itself. I myself have big issues with the way Catholicism has been, and still is sometimes, portrayed in many movies in any genre (so not only when it comes to religiously themed horror movies). But surprisingly, I had no misgivings whatsoever when it comes to THE FOURTH MAN. Although the Virgin Mary-aspect in the plot did make me scratch my head at one point, I also had fun with it, in a way. I think the keyword as to why it didn't bother me at all is 'duality'. Because, this movie works on two levels. Although 'divine intervention' might have resolved the plot-line from the protagonist's point of view... on the other hand: the movie implies that all this might have been the delirious ramblings of a raving madman. And that's the fun part: You never know for sure. And then there's the question: Could it be that Gerard Reve was somehow receiving distorted visions of things to come... like receiving omens? At one point in the movie, Gerard even tries to fool Christine into believing he is clairvoyant. The way he is playing Christine in that particular scene is exquisite to behold.<br /><br />So with its compelling story, convincing acting performances and adequate direction, DE VIERDE MAN is a very much recommended viewing indeed (especially if you enjoy a solid European psychological horror film). But make sure you see the original Dutch version (not the dubbed one).",1
"The second attempt by a New York intellectual in less than 10 years to make a ""Swedish"" film - the first being Susan Sontag's ""Brother Carl"" (which was made in Sweden, with Swedish actors, no less!) The results? Oscar Wilde said it best, in reference to Dickens' ""The Old Curiosity Shop"": ""One would have to have a heart of stone not to laugh out loud at the death of Little Nell."" Pretty much the same thing here. ""Interiors"" is chock full of solemnly intoned howlers. (""I'm afraid of my anger."" Looking into the middle distance: ""I don't like who I'm becoming."") The directorial quotations (to use a polite term) from Bergman are close to parody. The incredibly self-involved family keep reminding us of how brilliant and talented they are, to the point of strangulation. (""I read a poem of yours the other day. It was in - I don't know - The New Yorker."" ""Oh. That was an old poem. I reworked it."") Far from not caring about these people, however, I found them quite hilarious. Much of the dialog is exactly like the funny stuff from Allen's earlier films - only he's directed his actors to play the lines straight. Having not cast himself in the movie, he has poor Mary Beth Hurt copy all of his thespian tics, intonations, and neurotic habits, turning her into an embarrassing surrogate (much like Kenneth Branagh in ""Celebrity"").<br /><br />The basic plot - dysfunctional family with quietly domineering mother - seems to be lifted more or less from Bergman's ""Winter Light,"" the basic family melodrama tricked up with a lot of existential angst. It all comes through in the shopworn visual/aural tricks: the deafening scratching of a pencil on paper, the towering surf that dwarfs the people walking on the beach. etc, etc.<br /><br />Allen's later ""serious"" films are less embarrassing, but also far less entertaining. I'll take ""Interiors."" Woody's rarely made a funnier movie.",0
"note to George Litman, and others: the Mystery Science Theater 3000 riff is ""I don't think so, *breeder*"".<br /><br />my favorite riff is ""Why were you looking at his 'like'?"", simply for the complete absurdity. that, and ""Right well did not!"" over all, I would say we must give credit to the MST3K crew for trying to ridicule this TV movie. you really can't make much fun of the dialog; Bill S was a good playwright. on the other hand, this production is so bad that even he would disown it. a junior high school drama club could do better.<br /><br />I would recommend that you buy a book and read 'Hamlet'.",0
"This show is about three little girls. (D.J, Stephanie, and Michelle) Their Mother is killed by a drunk driver so their father Danny invites his Brother-in-law (Jesse) and his Old Friend(Joey). So the whole show is about living life. The girls go through life's troubles and have life lessons. They develop crushes, boyfriends, and many more. The whole show is basically about to go with the flow. You do not have to hold grudges you just have to let it go. I think this show is really good and fun to watch. I grew up watching this show and still watch it today. I am glad they still air this show on television. I watch it almost every day. I rate it 10/10.",1
"I usually comment only on movies that I like, figuring ""everyone to his/her own taste,"" but here I want to make an exception. The premise of this movie, which somehow seems to get lost in the shuffle, is that these two self-centered adults have a perfect right to go off to Las Vegas, get drunk, get married, and inflict incalculable suffering upon their respective broods of children. Even allowing for the culturally sanctioned inebriation, they have neither the courage nor the sense of responsibility to wake up the next morning and undo what they have set in motion. After all, ""love"" is all that's important, isn't it? To hell with everybody else. Whether or not things ""work out in the end"" is really not the point; in fact it's quite irrelevant. The point is that disrespect for others, especially if they are young persons, and especially if they are in a position of dependency, is made light of and thereby reinforced by this movie. There are far more innocuous behaviors these ""parents"" could have performed that would have brought down an army of social workers on their heads in a heartbeat.",0
"Greetings again from the darkness. 18 directors of 18 seemingly unrelated vignettes about love in the city of lights. A very unusual format that takes a couple of segments to adjust to as a viewer. We are so accustomed to character development over a 2 hour movie, it is a bit disarming for that to occur in an 8 minute segment.<br /><br />The idea is 18 love/relationship stories in 18 different neighborhoods of this magnificent city. Of course, some stand up better than others and some go for comedy, while others focus on dramatic emotion. Some very known directors are involved, including: The Coen Brothers, Wes Craven, Alfonso Cuaron, Alexander Payne, Gus Van Sant and Gurinda Chadha. Many familiar faces make appearances as well: Steve Buscemi, Barbet Schroeder, Catalina Sandino Moreno, Ben Gazzara, Gena Rowlands, Gerard Depardieu, Juliette Binoche, Willem Dafoe, Nick Nolte, Maggie Gyllenhaal and Bob Hoskins.<br /><br />One of the best segments involves a mime, and then another mime and the nerdy, yet happy young son of the two mimes. Also playing key roles are a red trench coat, cancer, divorce, sexual fantasy, the death of a child and many other topics. Don't miss Alexander Payne (director of ""Sideways"") as Oscar Wilde.<br /><br />The diversity of the segments make this interesting to watch, but as a film, it cannot be termed great. Still it is very watchable and a nice change of pace for the frequent movie goer.",1
"Most would agree that the character of Wolverine is one of the most intriguing characters in comic book history. I'm no Marvel expert, but I did grow up with the adventures of the X-Men and definitely approved of Hugh Jackman's now widely known portrayal of the scruffy Logan. I enjoyed the first X-Men, found the sequel too heavy and messy and liked the third one as comic book entertainment. All through the three movies, I probably enjoyed Jackman more than anything else. I figured the idea of making an ""origins""-movie about Wolverine could very well end up being a better movie than all of the three X-Men movies. If we concentrate on one character, I figured there could be a movie that achieves what I found the second movie failed at - being a fairly complex and character driven comic book adventure.<br /><br />The reason that the Wolverine-movie fails is not because the competition is tougher after The Dark Knight. It's not even because of a plot development that is beyond obvious and rudimentary - even though that certainly isn't good - no, it's because the movie doesn't even seem to try. To begin with, this does not qualify as good entertainment. There is something about the action in this movie that comes off as so very, very automatic. With no greater special effects or elements of suspense, and when one event will make you predict the following five, it almost feels like an Uwe Boll movie, imitating an action/adventure movie concept that you've seen a dozen times before. Of course, nothing in this movie is as downright awful as a piece of Bolls**t but when everybody's talking clichés as if they are part of a chain of events that is so standard, you at least make the connection and that surely is bad enough.<br /><br />But there is an even bigger problem. Even a generic action movie is a generic action movie and, by the way, that makes you forgive a lot of plot holes and character stupidities. I think you find the most fundamental flaw in the very title. I mean, ""Origins"". Really? What to the people behind this movie think about that title? What do they mean?? You want to know the origins of Wolverine? He grew up with his brother. They ran away from home during dramatic circumstances. Then they went off to war. All of them! The Civil War, World War I and II and Vietnam too. Why did they do this? Still unknown. Eventually, the brother (Sabertooth, played by Liev Shrieber) became evil. ""How?"" you ask. I don't know, it was somewhere between Omaha Beach and Hanoi. ""Yeah, but why?"" you still ask. I just said I don't know!! The movie doesn't explain. He's evil alright! ""Yeah, but... you know, 'origins'""... Yeah, well that's an origin! I mean, duh! Anyway, eventually they end up with a super secret team of mutant elite soldiers. Something with the government, ho-hum. Wolvie gets enough and leave his brother. For six years he's a happy lumberjack with a loved one, who ends up a little defenseless around the time Sabretooth suddenly appears again. ""Yeaaah... but... whyyyy?"" - Oh shut up! - and Wolvie decides to be a guinneapig for a bunch of evil scientist who make him a flesh-covered metal war animal. He goes after all the bad guys and they come after him and after all the fighting he ends up with his memory wiped, cue X-Men the first movie.<br /><br />There. That's the origin. You can also find it on the back of the DVD cover. The actual movie won't tell you anything else. With no worthwhile scenes of action, no good heroes, villains or characters in general (lines from my couch audience: Fat suit! Token black guy! Oh, I give you 200 in cash if that girl survives this movie.., That is supposed to be Gambit...? mmhm, yeah well... uh-huh, right), not one line of memorable dialog and zero lines to cover a T-shirt with, added to that the common stupid things that ruin the plausibility in general that you might usually forgive...... well, that sounds pretty much like a waste of time, right? Fans will check this out, or have already. There's no stopping that. But if you liked the X-Men movies for no other reason than that they were well-made and entertaining - see them again and do yourself no favors by trying to look for origins where there are none.",0
"Shallow, shallow script ...stilted acting ...the shadows of boom mikes lingering over the actors' heads in scenes ...worth watching because Kate Mulgrew plays the most selfish mother in TV movie history and it's all before Ben Affleck got his teeth capped.",0
"I admit that I am a vampire addict: I have seen so many vampire movies I have lost count and this one is definitely in the top ten. I was very impressed by the original John Carpenter's Vampires and when I descovered there was a sequel I went straight out and bought it. This movie does not obey quite the same rules as the first, and it is not quite so dark, but it is close enough and I felt that it built nicely on the original.<br /><br />Jon Bon Jovi was very good as Derek Bliss: his performance was likeable and yet hard enough for the viewer to believe that he might actually be able to survive in the world in which he lives. One of my favourite parts was just after he meets Zoey and wanders into the bathroom of the diner to check to see if she is more than she seems. His comments are beautifully irreverant and yet emminently practical which contrast well with the rest of the scene as it unfolds.<br /><br />The other cast members were also well chosen and they knitted nicely to produce an entertaining and original film. It is not simply a rehash of the first movie and it has grown in a similar way to the way Fright Night II grew out of Fright Night. There are different elements which make it a fresh movie with a similar theme.<br /><br />If you like vampire movies I would recommend this one. If you prefer your films less bloody then choose something else.",1
"An incoherent mess with a gratingly deafening sound track, ""Soul Survivors"" is the latest entry in the ""who's dead and who's alive"" genre of horror films. Two teenaged couples, Sean and Cassie and Matt and Annabel, prepare to go off to different colleges, but before they part until Thanksgiving Break, they attend one last fling at a rave-type party in some burnt-out church at the suggestion of lusciously slutty Annabel (Eliza Dushku, a.k.a. Faith, the other vampire slayer). Motiveless creepy guys start paying far too much attention to Cassie (the generic Melissa Sagemiller) for reasons that are never explained, and before long, the quartet leave the party. Driving away in their SUV, they are pursued and then passed by the motiveless creepy guys, who promptly and inexplicably do an intentional 180 in the middle of the highway, causing a nasty and fatal accident as the SUV flips over an embankment and plunges into a river. Sean is killed (or is he?), and Cassie spends the rest of the movie coping with loneliness and guilt (she was driving) when she's not being haunted by Sean's ghost or chased by those motiveless creepy guys. Much unexplained incoherence follows as Cassie's mental state degenerates further, until we reach the predictable conclusion. So, who is dead and who is alive? After ninety minutes of this purgatory, who actually cares?",0
"How Disney can you get? Preppy rich girls act like idiots, buy a bunch of stuff, and get taught a lesson. Is Disney trying to send a lesson to itself? That maybe while buying everything it should maybe still be human? Whatever the psycho-analysis, this movie sucked.<br /><br />The girls want a rich party for their rich lives. But then money disappears and they have to use their riches to get the milk plant (yes, milk) going to employ the workers. They keep it afloat until daddy comes home. And the man at the beginning, who appears to be the one that takes the money, is the one. But the ending is dumb. Webcam in the Cayman Islands? Huh? Not worth my time ever again. <br /><br />But it is better than Howl's Moving Castle. ""D-""",0
"I can't believe that in the 34 prior comments, nobody mentioned that this film is a blatant rip-off of Born Yesterday. A man is hired to bring an ostensibly dumb blonde up to the requirements of a gangster. Hired gun and blonde fall in love and live happily ever after. Gangster is left in the lurch. But Born Yesterday was an intelligent treatment whereas this is just so much fluff. Technicolor transfer to DVD is deplorable. Natalie Kalmus would be rolling over in her grave. Check out the paperboy. Recognize him? But, it's historically interesting to see the roots of Rock 'n Roll. Also interesting is Ewell's introduction to CinemaScope, a new format at the time.",0
"This movie was the most horrible movie watching experience i have ever had to endure, and what is worse is the fact that i had to watch it, and didn't have the opportunity to stop it because it was for school! Admittedly, the storyline was decent...but i found the acting terrible! The exception was Marianne Jean-Baptiste, i thought her performance was wonderful. She was the only highlight, without her, i doubt i would have been able to bear watching the film. Every time i hear somebody say ""daarling"" i cringe! i nearly attacked a customer the other day because they said ""it"". It made me remember one of the worst one and a half hours of my life!<br /><br />(i apologise if this has offended anybody, i am only expressing my opinion)",0
"**Spoilers contained**<br /><br />I'd heard from various sources that this film was controversial and that the ending in particular was horrific. What I didn't expect was the complete change in tack with about twenty minutes to go. What starts off as a typical cowboy/indian western suddenly descends into a very dull romantic 'comedy' about Honus (Soldier Blue of the title played by Peter Strauss) and Cresta (Candice Bergen) who escape an onslaught of the cavalry by the Cheyenne. The majority of the film then focuses on these two mismatched people hence the romantic comedy bit. Donald Pleasance then turns up and abducts them both for no real apparent reason. They then escape and both turn up (separately) at the cavalry base on the eve of an attack on the Cheyenne base. As Cresta used to be married to one of the Cheyenne chiefs she escapes the cavalry base and joins up with them. So far so ordinary. Then comes the ending. After enduring well over an hour of poor acting involving a cliched will they/won't they get together storyline, the movie then transforms into over the top exploitation involving among other things a decapitation and a child being shot in the back of the head. Similarities can be drawn with the Wild Bunch at this point of the film but the Wild Bunch kept the same tone throughout and didn't resort to extreme gratuitous violence. In some ways, Soldier Blue reminds me of Frank Perry's Last Summer which also completely changed tack for a shock ending. I didn't hate Soldier Blue nor find the ending particularly disturbing but just found it to be pretty dull with an unnecessarily violent ending. If you want to see a film with a truly disturbing slaughter of the innocents, I would recommend Elem Klimov's Come and See.",0
"The easiest way to describe this movie is as a satire. The target of the satire is quite vast, from the US Government to corporate America. It is also not a stinging satire, but rather a silly one.<br /><br />Think of this movie as a mix between the Kentucky Fried movie, Airplane and Police Squad series, done with a much smaller budget and not as funny. I can see how this movie is a satire of many sci-fi disaster movies from the 50's and 60's. I see this movie as a big influence on Tim Burton's Mars Attacks.<br /><br />The plot is simple enough. Genetically engineered giant tomatoes go ""crazy"" and start attacking people and cities. At first there is a cover up and then it blows over into full blown war.<br /><br />The movie runs the gamut of characters and characterizations : Lois ""Fairchild"" (a Lois Lane clone), a very ambitious Presidential Press Secretary, Clark Kent, Mason Dixon (FIA agent who hasn't worked since the Bay of Pigs), a useless President (who only seems to be able to sign his name and attack New York), an even inept Congress, a sleazy marketing CEO, and Mason's team consisting of an obese East German ""female"" swimmer, a scuba diver, a crazed WWII paratrooper and an African-American disguise expert (disguised as George Washington, Abraham Lincoln, Hitler and finally as a tomato). Did I also forget to mention, lots and lots of tomatoes? There are all kinds of tomatoes from small tomatoes, to giant plastic tomatoes, to smashed tomatoes, to tomato juice and finally to people dressed up as tomatoes.<br /><br />On top of all this, you have a couple of musical numbers as well. They aren't that good and seem to be dubbed. The best tune is by far the theme of the movie (""Attack of the Killer Tomatoes""). It is way too catchy and you might end up humming or singing it in public. Be warned.<br /><br />Most of the movie is quite amusing and shows the absurdity of various real life situations as well as various entertainment genres. I don't believe I was induced to laughter, but mostly smiled and scratched my head. I definitely recommend this movie for fans of B and C grade movies, but only as a rental.<br /><br />-Celluloid Rehab",0
"A charming little film set in the UK about the reunion of a WWII all girl (almost) swing band. A fine cast of oldsters bring lighthearted perspectives on life to this fun tale with an award winning performance by Dench and Laine's always great ""pipes"". Time well spent and a fun watch for all.",1
"I gotta say, Clive Barker's Undying is by far the best horror game to have ever been made. I've played Resident Evil, Silent Hill and the Evil Dead and Castlevania games but none of them have captured the pure glee with which this game tackles its horrific elements. Barker is good at what he does, which is attach the horror to our world, and it shows as his hand is clearly everywhere in this game. Heck, even his voice is in the game as one of the main characters. Full of lush visuals and enough atmosphere to shake a stick at, Undying is the game to beat in my books as the best horror title. I just wish that this had made it to a console system but alas poor PC sales nipped that one in the bud.",1
"And I am a Nicole Kidman fanatic. I would pay to see and hear her read the Moscow phone book, which, for all I know, she may have been doing when she was speaking Russian in this movie. <br /><br />All four of the principals are excellent, but the movie itself is a number of good images and better scenes held together by nothing.<br /><br />While one is always ready to suspend disbelief while watching a movie, this one asks too much of the viewer. <br /><br />It could have been very funny (which it is in parts) or quite frightening (which it is in one scene) but the director didn't seem to know which way to go.",1
"Of all the breakdancing / hip-hop films released between 1983 and 1986, the 1984 film Beat Street is unquestionably the best one. The story follows a DJ, his younger breakdancing brother, a graffiti artist and a wanna-be showbiz promoter through one winter in which they try to break out of the ghetto using their ""street"" talent. The acting isn't always up to par and the characters aren't fully drawn out, but they are more than compensated for by down-to-earth dialogue, a plausible story, fantastic dancing sequences and a timeless hip-hop sound track. It should be noted this film was shot in the birthplace of breakdancing (""This ain't New York, this is the Bronx!""), and features appearances by the fathers of breakdancing, dance troupe Rock Steady Crew and rapper Afrika Bambaata. Rock Steady Crew provide the best scene in the film when they dominate a dance battle at the premiere breakdancing club of the early 80's, the Roxy. A must see for hip-hop lovers.",1
"Unimaginably stupid, redundant and humiliating closure to the ""Nightmare on Elm Street""-series! Part 6 is so incompetent that it looks like director Rachel Talalay intentionally wanted to turn Wes Craven's initial premise into one big bad and tasteless joke. This isn't just the worst entry in the ""Elm Street"" saga; it's also one of the most embarrassing horror movies ever made and it downright offends fans of the genre! The story is dumb, the character drawings are ridiculous, the structure is all murky and  most of all  the special and visual effects resemble those of a Tom & Jerry cartoon. The sequences in which Freddy Krueger murders his victims are endless and very uninteresting. Were we supposed to be petrified when a jabbering Freddy turned Breckin Meyer into a video game-character and pogo-sticked him around the walls of a house? The story takes us back to Springwood and it appears that Freddy all of a sudden has a middle-aged daughter. You'd think he would mention that in one of his previous adventures, but no There's only one teenage-survivor in Springwood and Krueger uses him to get into contact with his long lost daughter. Another reason why this final installment is so awful is the completely illogical structure. The John Doe-boy is introduced as the leading character but then all of a sudden he dies and the plot continues to revolve on two adults! How about that: Freddy Krueger, who spent five entire films killing nothing but teenagers, eventually gets beaten by two adults wearing 3D-glasses! Sort of like ruins the whole essence, doesn't it? As far as I'm concerned, ""Nightmare on Elm Street"" has always been a dreadfully overrated series but, up until now, even the weakest entries had at least some redeeming elements. ""Freddy's Dead"", however, is simply unendurable and nobody should waste his/her precious time watching it.",0
"I must say as a girl with a cowboy of my own,I love this flick.It left me lovin them boots and wranglers even more.I told my friend about it and she loved it just as much,we were 'bout 13 at the time.I think it's the greatest love story ever told!I own it and never get tired of Bud & Sissy.",1
"No one is a greater fan of Geroge Macdonald Fraser's Flashman papers than I am.<br /><br />I was surprised to see just now that Richard Lester directed Royal Flash, since I also see he had made the Three/Four Musketeers with Fraser which I though turned out rather well.<br /><br />Not so Royal Flash.<br /><br />I was 12 years old when the film was released and could not have been more enthusiastic since I had read all the Flashman papers published up to that time, and was intoxicated with A Clockwork Orange and Malcolm MacDowel (I still am, but he was never really given a chance after that).<br /><br />What a disappointment (I saw it once again when I was about 20 on television and it seemed even worse).<br /><br />None of the sharp dialogue in the books is transfered to the screen. The comedy of Flashman's character seemed to me to have been mishandled in about the same way one could imagine a group of high school students trying to parody it would do. The dueling and fencing was awful and undramatic.<br /><br />Looking back with more mature eyes, the film failed completer to exploit the possibilities of direct satire of earlier film versions of the Prisoner of Zenda.<br /><br />If you have read the book and not seen the film, I can only say that the film ends with Flashman and Rudi von Starnberg becoming fast friends and playing a game Rudi has just invented: Russian roulette.<br /><br />A pathetic betrayal of everything the books are about.<br /><br />My comments would be more direct if I had seen the film more recently, but I am glad I have not.<br /><br />If by any chance Fraser ever reads this, I can only say I think he is a genius--perhaps the greatest comic novelist of his generation, but, based on my appreciation of that corpus of work, it as hard to believe that he wrote the screenplay of this film, as that he did all those awful Roger Moore James Bond films.",0
"This is probably one of Brian De Palma's best known movies but it isn't his best. Body Double, The Fury and Carrie are better movies but this movie is better than Blow Out and Obsession. De Palma is very influenced by Hitchcock and this movie is a take off on Psycho. Angie Dickinson is a bored housewife who is thinking of having an affair and after her psychiatrist, played by Michael Caine, turns down an offer, Dickinson meets a man in a art gallery and she winds up sleeping with him. After this point it's best you don't know what happens but there is a murder and Nancy Allen is a call girl who gets a look at the killer. Dennis Franz is the detective on the case who really doesn't trust Allen and she has to find the killer herself. It's a pretty good movie but isn't one of De Palma's best.",1
"I am not sure why I like Dolph Lundgren. I guess seeing him on screen makes me feel that anyone who works hard can succeed regardless of talent. That is a good feeling for all of us who lack talent. Some of the other reviews point out how dumb Detention is, but many neglect to point out the positives. <br /><br />Any movie where at least one annoying teenager gets killed can't be all bad. Why do so many movies that have a cast of teens always need to include the stereotypical teens? Aren't there any other kind of teens? Does every group of teens have one angry black guy? One genius nerd that nobody likes? One slutty girl who is very friendly and (in this movie) pregnant? One disturbed anti-social white kid from a broken home who everyone agrees is talented (but what is the talent?). And one laid-back black kid who is in tune with the Universe and so cool that all the other neurotic kids trust him. Then add a couple of generic expendable teens of any color. They don't say much but get shot at some point. <br /><br />Detention would have been better if the bad guys had gotten to blow up the school. Preferably with the writers inside. The dialogue is bad, and the plot is worse. When the bad guys (and girl) finally hijack a van full of drugs, then they sit inside the van making out. They drive the van to the school because they want to re-paint the van at the school's paint shop, but they never get around to re-painting the van. By the way, it would have been easier to just put all the drugs in another car or two cars or another van or a truck and drive away without repainting the Police Van. They also never move the drugs or sell them or do anything else with the big score. <br /><br />For some reason, they decide they have to kill the kids and the teacher (Dolph Lundgren) even though when the villains take over the school nobody is remotely aware of it because it is after school hours. The handful of people still in the school have nothing to do with painting vehicles, so why go after them? <br /><br />Anyhow, the best part of this movie is that the villains are all armed with numerous machine guns, and they keep finding the teens (including a guy in a wheel chair) and they keep shooting hundreds of bullets at the teens and usually miss. Towards the end of the movie there is some bloodshed. For every time someone gets shot, there must be at least three hundred bullets fired that miss. The stunts are pretty bad. <br /><br />I read one of the reviews that says that this movie had a budget of $10 Million, and I am amazed. When I saw the movie I figured maybe Lundgren had done it as some kind of charity work for some film school where he is the teacher. Like maybe this movie was their end of the year exam. It was a test to watch it, but I passed.",0
The film is exceptional in it's gay iconography and extends this beyond the asthetics to the music and cast. Throughout the whole film exists a childlike wonder as seen through the eyes of the main character. Her lighthearted take on the world around us is comical and beautiful. In a way it's a slacker movie for girls. Watch this is you fancy a relaxing entertaining mid-night movie. Buy this if you like diferent takes on the world of media and love combined (?).,1
"Perhaps you won't care for the social commentary, or the film makers point of view (I myself am mystified at the insignificance' angle Kasdan seemed to promote  when clearly, the actions taken in the movie promote CERTAIN significance. The ending confused me). However, there's absolutely no denying the manner in which the story is presented; the magnificent symbolism throughout; the threaded character arcs; visuals; dialogue  is absolute masterwork. I've watched the movie dozens of times, and I still marvel at its perfection. There's not a moment, action, cut, or line that doesn't have everything to do with the theme. Realistic human performances from all the actors. Scene to scene it's woven fantastically.<br /><br />I have a pretty level sap-meter. The buzzer never went off during this film. If you're a thinker (rather than a casual viewer)  this movie delivers. Exponentially. Absolutely mesmerizing. (Do you have to agree with the message to appreciate the display? Who cares if it made you warm and fuzzy or not, was it interesting?)<br /><br />Personally, the movie affected me  significantly. In my top 5.<br /><br />Note: The front-page reviewer clearly speaks from a flawed African American perception. What he may have failed to recognize, is, there was a hand  shake. Not a hand - out. The spiritually dead white man', simply saw a man to respect, and admire. And he did something about it. The fact he was black had little, if anything, to do with it (color is simply used to draw the parallel. And the chasm. It's no accident the opening sequence shifts from black and white to color either). If you view the blacks in this movie as token'  you may want to reassess YOUR angst. You may be seeing only black and white yourself, eh. Just a thought.",1
